numeroConta;codigoAgencia;dataTransacao;codigoTransacao;valor
8;100;1663459200;1;986.88
10;200;1639785600;3;945.08
1;100;1599091200;0;798.79
9;200;1635292800;0;655.63
8;100;1656547200;0;799.98
8;100;1643673600;1;541.8
2;300;1609459200;3;725.73
3;300;1587081600;2;389.45
3;100;1663804800;0;205.73
2;300;1607385600;2;884.97
5;100;1652227200;1;666.17
7;300;1632873600;1;99.18
4;300;1629763200;2;981.87
1;300;1658016000;1;550.91
2;100;1633564800;2;774.28
9;200;1607385600;3;622.8
5;300;1624838400;2;575.81
10;200;1646006400;0;376.49
3;300;1646956800;2;551.74
6;200;1651190400;1;70.25
8;100;1632441600;0;81.34
6;100;1605312000;3;309.8
7;300;1621123200;2;445.91
7;300;1617840000;1;588.64
10;200;1658448000;3;532.4
10;200;1609286400;2;444.44
8;300;1612051200;1;451.22
7;100;1652400000;2;989.24
0;100;1639008000;0;673.06
10;300;1579046400;0;507.78
5;300;1657584000;1;455.29
6;200;1628035200;2;583.63
5;200;1629244800;0;655.43
10;200;1635638400;1;386.11
5;300;1583539200;2;26.01
7;300;1654387200;3;739.59
6;100;1658620800;2;557.4
9;100;1595894400;0;450.02
1;100;1636416000;1;985.45
9;100;1654560000;3;131.77
6;300;1631923200;3;675.14
7;100;1581811200;2;429.73
3;100;1623974400;1;768.07
2;300;1598486400;1;518.39
5;100;1583366400;0;786.53
9;200;1646006400;2;227.1
8;200;1608163200;3;759.29
7;200;1633651200;1;528.99
7;200;1647907200;0;447.41
7;100;1657411200;1;406.18
9;300;1622937600;0;432.06
2;100;1615852800;3;10.9
8;100;1585699200;0;599.67
3;200;1612051200;1;443.18
1;300;1620086400;1;18.34
0;200;1615680000;1;665.07
5;300;1615075200;3;332.77
0;300;1603497600;0;300.39
0;100;1586563200;1;441.67
5;300;1644451200;1;876.86
7;300;1657497600;3;975.08
10;300;1619136000;2;235.76
7;100;1662508800;0;552.0
6;200;1581897600;2;300.99
8;100;1630886400;0;26.32
10;200;1580256000;2;351.01
7;200;1589241600;0;553.92
5;100;1629504000;2;249.63
2;200;1644192000;3;752.64
8;300;1601164800;1;159.42
6;200;1632873600;1;387.91
1;200;1658448000;0;525.21
1;200;1589155200;1;568.53
8;300;1636934400;3;4.05
8;200;1610755200;0;402.71
8;200;1660608000;2;119.77
2;300;1598918400;1;313.63
0;100;1638403200;2;793.01
3;300;1622246400;2;81.48
1;200;1634774400;3;237.86
1;100;1582416000;0;597.34
3;300;1591228800;1;524.64
7;200;1603929600;1;809.13
5;100;1615766400;1;481.05
3;300;1645574400;1;830.94
9;200;1636675200;1;166.66
5;200;1596931200;2;605.58
5;200;1651276800;3;781.71
9;200;1657670400;2;436.57
0;200;1646784000;2;568.92
0;200;1607558400;2;116.73
6;300;1634688000;2;973.47
4;100;1581724800;3;742.1
6;100;1654041600;1;87.59
9;200;1658448000;1;994.0
10;200;1614816000;2;803.08
6;100;1604016000;1;973.64
6;100;1652572800;1;608.32
10;200;1606521600;1;233.09
1;300;1583193600;1;471.42
1;100;1615420800;1;522.7
4;100;1606867200;3;881.67
3;300;1600300800;1;575.65
0;300;1630713600;2;818.21
6;100;1656979200;3;936.23
7;100;1598832000;3;493.45
1;100;1606262400;3;383.35
1;200;1654214400;2;138.01
2;100;1649289600;3;67.07
10;300;1593129600;3;911.58
7;200;1654128000;3;406.84
5;300;1631232000;3;552.8
9;100;1638662400;3;710.9
2;100;1597968000;1;142.59
5;300;1594684800;0;783.26
7;200;1653264000;0;973.97
4;100;1614470400;2;494.19
2;300;1595635200;2;188.55
7;200;1592352000;3;958.12
10;300;1658793600;2;226.71
0;200;1660003200;2;756.06
8;100;1662508800;3;486.08
1;300;1648425600;3;487.21
1;100;1637712000;2;193.05
0;300;1631404800;2;84.32
6;300;1609200000;0;51.82
4;300;1584403200;3;221.62
4;200;1629244800;0;962.49
3;100;1595116800;1;664.17
3;200;1579564800;2;529.83
6;300;1622073600;1;137.05
10;300;1600473600;1;248.74
9;100;1611273600;0;42.32
5;100;1609977600;0;618.03
7;100;1616803200;3;514.93
2;300;1663113600;0;185.63
0;300;1639785600;1;856.13
8;100;1661644800;3;634.3
2;100;1606867200;0;788.33
3;200;1601078400;1;249.41
1;300;1661126400;3;946.02
3;200;1661990400;1;461.77
3;300;1599609600;3;235.12
1;300;1599696000;2;831.93
9;100;1618531200;3;312.66
3;300;1629590400;3;206.81
6;100;1584230400;0;8.43
1;100;1660694400;3;847.54
9;300;1591142400;2;741.76
5;200;1643241600;1;17.65
2;200;1588291200;1;263.12
0;300;1627603200;2;371.77
4;200;1587686400;2;586.32
0;200;1652400000;0;171.38
10;100;1593388800;0;446.71
0;100;1582934400;1;861.53
3;100;1594771200;1;105.12
9;200;1593043200;0;162.16
6;200;1642896000;3;852.1
5;100;1654819200;1;753.64
7;300;1631404800;3;441.01
0;100;1586044800;0;661.11
0;200;1657670400;3;618.6
5;200;1598313600;3;162.7
0;100;1658361600;0;688.46
6;200;1651968000;0;24.48
8;300;1648857600;2;864.92
7;100;1659657600;3;624.01
5;100;1582156800;3;515.42
0;300;1584576000;0;128.98
7;300;1605139200;1;345.47
8;200;1656720000;1;319.12
4;200;1656288000;1;686.17
4;300;1639699200;2;339.5
5;200;1650240000;0;996.86
2;100;1623369600;0;287.19
8;100;1639699200;0;585.49
1;200;1604534400;2;884.67
6;100;1606262400;0;506.44
4;200;1614038400;3;605.72
4;300;1602028800;2;252.68
10;100;1578355200;0;395.02
10;200;1589846400;2;108.49
5;300;1585612800;3;48.86
0;200;1653868800;1;949.87
6;200;1619654400;3;788.13
7;300;1616976000;0;849.31
5;100;1615680000;1;795.77
3;300;1616889600;3;925.39
2;300;1623456000;1;459.76
4;200;1653091200;1;805.01
2;100;1653177600;2;325.98
9;300;1582675200;0;65.7
2;100;1632441600;1;400.36
7;100;1600732800;1;301.47
4;300;1661817600;0;868.93
8;300;1588636800;3;823.53
7;200;1620000000;0;523.9
7;200;1621728000;3;27.94
8;300;1578096000;1;693.98
10;200;1586390400;0;651.46
0;300;1585094400;2;921.55
2;300;1590192000;2;648.55
1;100;1637712000;1;511.96
6;100;1600041600;1;315.64
0;300;1611100800;0;485.21
4;100;1636588800;1;656.77
9;100;1645142400;1;268.55
8;200;1653091200;3;704.5
9;200;1640995200;0;223.84
3;200;1595289600;3;434.26
5;200;1579737600;2;19.2
10;200;1591920000;1;110.08
8;100;1589328000;3;939.88
7;200;1595980800;3;777.05
6;300;1646092800;3;357.44
1;300;1585699200;1;568.64
8;200;1661385600;3;394.18
6;100;1642464000;1;602.58
7;300;1631750400;0;765.15
9;300;1652313600;1;476.48
2;100;1663632000;0;8.07
9;200;1664236800;2;122.3
3;300;1608422400;2;123.75
3;100;1638489600;2;209.44
7;300;1619049600;3;488.75
6;300;1603152000;0;325.32
5;300;1602288000;3;191.03
7;100;1604016000;3;193.72
5;100;1623283200;0;107.57
9;200;1616457600;1;716.16
10;200;1650585600;2;711.48
6;100;1605744000;0;877.04
5;100;1584144000;1;196.85
2;200;1590105600;0;883.13
5;300;1647129600;3;434.37
7;100;1604880000;2;706.25
9;100;1651363200;3;698.73
5;300;1632096000;3;122.27
4;100;1640649600;3;105.74
9;300;1635811200;1;771.04
0;100;1630972800;0;607.48
6;200;1589673600;3;681.22
4;100;1592611200;1;922.66
7;300;1650240000;3;230.28
4;300;1603929600;0;846.37
3;200;1603411200;2;708.75
10;100;1633737600;0;115.48
4;200;1640995200;3;941.47
4;100;1591660800;2;539.43
6;100;1621900800;1;751.55
2;300;1591920000;3;487.54
5;200;1600905600;3;331.06
6;100;1646784000;2;874.58
1;200;1590624000;1;717.04
9;200;1615939200;0;564.21
5;200;1657238400;1;926.36
2;300;1585180800;3;206.6
7;300;1648512000;2;859.46
2;100;1652918400;3;574.87
2;300;1626307200;0;529.23
10;100;1615507200;3;989.54
6;300;1604880000;2;723.88
2;100;1628035200;1;370.86
10;100;1588464000;0;35.41
0;200;1598832000;3;997.02
0;300;1617580800;3;107.41
9;200;1625184000;0;842.76
8;200;1607558400;2;427.26
5;100;1617667200;2;626.29
4;300;1651276800;0;966.85
6;100;1623542400;0;654.16
4;200;1645315200;0;534.76
10;100;1647475200;3;933.5
4;100;1612569600;2;744.91
3;300;1646092800;0;86.91
4;100;1593648000;3;274.91
7;300;1629331200;0;393.74
9;200;1593129600;3;278.46
10;200;1595116800;2;417.16
3;100;1654560000;2;11.46
2;100;1613952000;1;135.11
7;300;1663632000;1;961.21
10;100;1617062400;1;353.57
4;300;1598054400;1;116.22
8;100;1643760000;3;846.02
3;100;1644624000;0;642.32
7;100;1640217600;0;160.87
2;100;1600041600;0;57.26
1;300;1625702400;0;7.39
5;100;1578873600;2;487.14
7;100;1625011200;0;970.21
0;300;1659225600;0;784.63
3;100;1660089600;3;488.47
1;100;1644364800;0;678.93
9;200;1596240000;3;84.91
7;300;1639353600;2;450.78
1;200;1620518400;0;465.4
6;300;1581811200;2;241.36
8;100;1645833600;0;725.72
6;200;1633046400;0;246.44
10;300;1623369600;0;77.45
9;300;1600905600;2;161.73
5;200;1650585600;2;424.03
5;300;1635465600;0;685.27
9;200;1633219200;3;692.33
9;300;1598313600;2;32.85
10;200;1592438400;2;793.07
4;100;1603756800;1;971.83
1;200;1603152000;3;787.15
7;200;1653091200;2;35.02
3;100;1641168000;0;982.6
7;300;1645833600;0;682.07
4;100;1661299200;1;243.78
8;100;1637798400;0;628.62
1;200;1592611200;1;400.13
5;200;1657584000;1;822.94
3;100;1578960000;2;669.3
0;200;1650067200;0;507.79
2;200;1601164800;3;79.13
5;200;1646438400;2;884.36
10;200;1606953600;1;31.59
10;100;1648857600;2;220.28
9;100;1660608000;3;510.26
2;300;1600819200;3;438.86
3;100;1593734400;1;964.19
10;200;1644451200;3;652.23
0;300;1654300800;0;901.95
10;300;1653264000;1;802.06
9;100;1579651200;2;637.76
2;100;1626739200;1;127.86
0;300;1616371200;2;808.95
8;100;1655596800;3;599.04
0;100;1623542400;3;93.6
3;200;1617321600;3;739.7
6;300;1595116800;0;539.14
6;200;1596412800;0;863.94
4;200;1590192000;3;149.75
6;300;1659312000;3;837.66
2;200;1609200000;3;301.11
3;100;1613347200;1;197.23
7;100;1624233600;2;471.99
6;100;1639872000;2;464.67
4;100;1648252800;0;308.49
10;200;1652486400;3;850.99
5;300;1637452800;3;68.23
8;300;1623542400;0;895.44
2;200;1628899200;1;362.64
7;100;1620691200;3;666.44
5;200;1641600000;1;397.08
3;100;1631145600;2;902.1
7;200;1592956800;0;875.67
4;200;1605139200;1;626.5
5;300;1647820800;2;832.89
7;200;1651017600;1;992.05
9;200;1581033600;1;494.65
10;100;1660176000;0;467.92
6;200;1643414400;1;897.48
0;100;1580428800;3;56.94
0;100;1595721600;0;437.71
4;200;1614384000;3;674.22
9;300;1622160000;0;250.26
3;200;1632787200;1;809.49
9;100;1625270400;2;542.68
4;100;1595721600;2;714.46
2;100;1623542400;0;926.74
4;100;1588550400;3;766.91
7;300;1583280000;2;789.5
8;100;1579996800;2;126.66
7;200;1663804800;3;720.8
0;200;1590796800;2;893.69
9;300;1584057600;2;648.95
8;200;1641427200;0;80.18
6;200;1628726400;1;18.59
9;300;1587859200;3;706.45
2;100;1627084800;1;41.75
1;200;1642291200;0;306.56
6;100;1616716800;2;139.44
10;200;1625702400;2;89.36
0;200;1579392000;3;152.43
2;100;1600905600;2;94.43
7;200;1653782400;2;936.62
4;300;1662336000;0;368.92
9;100;1584662400;2;972.05
3;300;1606608000;2;157.04
10;200;1582416000;2;280.97
3;300;1628985600;1;35.29
0;200;1586995200;2;244.37
8;100;1626048000;2;45.5
10;100;1621728000;3;504.93
3;200;1592006400;3;400.86
3;200;1658966400;3;757.9
4;200;1595894400;0;266.65
7;300;1648339200;0;880.28
9;100;1632960000;3;333.53
7;100;1582502400;0;776.22
3;200;1641340800;1;584.86
7;300;1654732800;2;701.84
6;200;1599609600;2;988.14
8;300;1617148800;1;874.33
7;200;1654819200;1;756.04
8;300;1660694400;3;987.82
2;100;1632960000;3;732.73
6;100;1587686400;0;821.52
8;200;1653609600;1;174.47
6;300;1631664000;0;370.0
6;200;1634947200;1;102.46
2;200;1640995200;3;847.46
10;300;1592092800;2;302.62
4;100;1629936000;2;824.1
6;200;1612310400;1;957.23
6;300;1619481600;3;768.5
10;100;1597708800;2;15.99
0;200;1660089600;1;612.81
2;300;1628035200;0;211.49
4;200;1627862400;0;799.56
2;100;1602288000;2;96.33
9;100;1662163200;2;644.92
4;100;1621728000;1;257.33
7;300;1662249600;3;21.57
2;300;1612051200;0;290.66
3;300;1589932800;3;172.32
1;300;1591056000;2;573.06
10;100;1589932800;1;870.34
4;300;1635724800;0;888.39
6;300;1590278400;3;191.66
2;100;1583971200;2;830.77
5;200;1651017600;2;319.04
2;100;1589587200;3;145.59
8;300;1628553600;0;141.87
6;200;1597536000;0;21.95
5;300;1596844800;0;694.92
8;100;1592784000;1;954.65
10;100;1605398400;1;926.66
0;100;1584576000;0;752.79
3;200;1646697600;3;663.2
6;300;1650758400;0;864.53
8;300;1594771200;1;422.59
7;100;1591833600;3;58.27
8;300;1649462400;3;218.3
0;200;1621209600;1;323.05
0;200;1644796800;1;125.43
6;300;1581120000;1;274.61
8;300;1595462400;2;732.14
9;300;1608768000;1;114.79
4;200;1656720000;2;372.76
3;100;1602979200;3;615.18
0;200;1663804800;0;136.53
3;200;1613692800;2;711.32
8;200;1586304000;1;619.0
8;200;1615248000;3;879.52
10;200;1619740800;1;139.47
9;300;1652918400;3;792.53
1;300;1580342400;2;758.5
10;300;1640390400;3;394.19
1;200;1644192000;1;362.52
5;300;1580428800;2;783.16
0;200;1579219200;1;429.06
0;200;1662595200;1;155.24
0;300;1647475200;3;110.75
2;300;1643328000;0;850.46
0;100;1617494400;2;696.86
4;200;1649980800;0;767.72
6;200;1625184000;3;983.04
6;300;1578268800;3;542.73
9;100;1653004800;2;179.07
2;200;1658880000;1;410.6
8;200;1641340800;1;131.48
2;100;1592265600;3;212.18
10;300;1610841600;0;55.07
9;300;1599091200;0;189.25
7;100;1650844800;0;173.93
9;300;1621296000;2;302.73
4;300;1585526400;3;573.2
10;200;1633910400;0;364.36
8;200;1583625600;3;130.39
1;300;1578614400;3;483.34
0;200;1644796800;2;179.07
3;100;1609372800;0;799.29
2;300;1591142400;1;972.6
8;300;1595894400;1;740.55
9;200;1632700800;1;86.63
8;100;1612656000;1;872.38
1;100;1661126400;3;243.5
3;100;1655596800;2;203.43
2;200;1586390400;1;397.88
2;300;1584144000;0;175.96
4;300;1603756800;1;158.42
1;100;1580601600;1;985.55
1;200;1617580800;0;521.89
6;100;1662422400;2;160.0
1;300;1636070400;2;204.29
6;200;1650326400;2;25.58
7;300;1648425600;0;703.12
1;300;1610496000;3;645.26
0;100;1643068800;2;65.33
4;300;1648425600;3;559.33
7;300;1609545600;0;280.72
1;300;1642204800;2;133.0
4;300;1596585600;3;168.78
8;300;1606694400;3;761.56
1;100;1609286400;1;965.55
8;200;1595721600;1;370.28
7;100;1590624000;1;78.32
9;300;1636675200;3;106.62
6;200;1588896000;1;292.16
4;200;1636675200;0;327.01
4;200;1618617600;0;466.3
4;200;1662508800;2;138.64
2;300;1592524800;2;471.77
5;200;1601424000;1;935.15
4;100;1651363200;3;878.0
0;200;1589932800;3;319.29
7;200;1615420800;2;601.44
10;100;1627430400;1;610.05
9;100;1600300800;0;745.62
9;200;1642896000;3;547.88
9;200;1632009600;0;323.72
1;200;1621036800;3;921.61
4;200;1660867200;0;628.58
9;200;1662249600;3;765.86
9;300;1589414400;1;616.95
8;100;1579305600;2;139.69
1;200;1639699200;3;925.67
7;300;1648771200;3;471.39
10;300;1638748800;2;243.8
7;100;1586908800;1;733.62
1;100;1661558400;3;659.35
7;100;1581033600;2;178.35
0;300;1588464000;1;121.88
0;100;1616371200;3;126.56
2;300;1620172800;3;122.84
0;200;1604793600;3;782.8
4;100;1633564800;0;25.88
6;200;1593475200;1;823.87
9;100;1626825600;1;253.16
8;300;1603238400;0;391.2
7;100;1599436800;2;533.84
3;300;1606521600;2;753.16
3;300;1597536000;2;954.01
1;200;1633219200;0;58.06
10;200;1628640000;2;56.25
2;100;1609545600;0;960.37
1;100;1583107200;1;319.26
5;300;1646697600;3;81.83
8;300;1657152000;2;917.44
2;100;1611532800;2;801.2
6;300;1651622400;0;993.65
0;100;1601424000;1;571.12
7;100;1624665600;2;221.68
4;300;1602979200;0;25.77
10;300;1616112000;0;148.41
6;100;1581811200;1;291.21
9;100;1606521600;1;3.98
9;100;1656720000;1;692.27
5;100;1633392000;3;804.24
1;200;1618358400;1;935.98
8;200;1580947200;0;176.2
8;300;1652918400;1;838.89
10;200;1637884800;2;317.03
2;100;1634083200;1;742.48
8;300;1583193600;2;815.07
10;100;1633996800;0;33.4
0;200;1580428800;3;210.01
3;300;1608940800;1;433.75
6;100;1583107200;1;971.69
1;100;1649980800;0;863.34
4;300;1606176000;1;562.5
8;100;1627257600;0;196.56
5;100;1578960000;2;241.76
5;200;1588809600;2;829.9
9;100;1580083200;3;588.03
3;300;1604880000;2;159.71
6;300;1638489600;3;354.7
1;200;1588636800;3;259.56
6;200;1621036800;3;486.37
0;200;1611705600;3;478.79
0;100;1650067200;0;256.53
8;100;1654992000;1;320.04
9;200;1639699200;2;232.86
6;100;1654905600;3;432.8
9;100;1608768000;1;111.25
1;200;1591056000;2;55.05
5;100;1630281600;2;550.24
8;300;1646611200;2;925.59
8;200;1579132800;1;737.0
8;100;1600128000;0;861.14
10;100;1658102400;1;875.98
9;100;1607212800;2;186.38
0;100;1613606400;1;247.72
8;300;1604707200;2;417.64
8;300;1586304000;2;300.99
9;100;1605139200;1;889.94
0;300;1640908800;2;304.36
6;200;1635206400;1;405.34
2;200;1628208000;1;847.08
10;300;1609113600;3;611.49
7;100;1655596800;3;68.54
9;300;1613952000;0;958.4
10;300;1654041600;3;544.52
9;300;1597190400;2;31.09
6;300;1618272000;1;820.78
2;100;1627689600;0;685.32
7;300;1611014400;2;230.2
5;300;1626307200;3;196.61
6;300;1628380800;0;85.72
8;200;1631750400;3;745.58
3;300;1641427200;3;153.45
1;200;1634860800;2;917.11
4;200;1657238400;0;127.35
6;200;1587340800;2;130.58
7;100;1648512000;3;210.13
2;300;1578787200;2;178.56
0;300;1604534400;0;118.54
9;200;1605225600;1;649.58
7;300;1630800000;1;394.94
10;200;1584662400;3;302.73
8;200;1601856000;3;215.62
4;200;1630886400;1;242.94
3;200;1625011200;2;744.04
0;200;1660867200;0;548.58
7;300;1639267200;2;731.04
1;100;1639094400;1;575.31
3;200;1602115200;1;429.12
1;100;1595030400;3;539.62
6;200;1610236800;1;468.31
2;200;1618444800;1;370.13
9;100;1651968000;0;716.51
8;300;1622678400;1;221.77
4;300;1616198400;3;916.14
9;100;1585958400;2;381.7
5;200;1621296000;3;887.33
9;300;1584230400;1;308.8
6;300;1663372800;2;659.67
2;200;1653350400;2;692.4
1;200;1638144000;2;171.9
0;100;1618704000;2;376.24
6;300;1628553600;0;911.43
4;100;1602720000;0;997.64
3;100;1608249600;1;547.5
5;200;1620000000;0;490.67
7;100;1604275200;3;762.45
4;100;1607644800;1;332.85
5;200;1602892800;0;730.71
9;300;1656547200;0;631.29
7;100;1638403200;3;903.61
4;200;1607904000;3;275.89
6;300;1621296000;1;299.99
0;100;1627516800;2;551.39
6;100;1606262400;1;37.89
9;100;1590710400;3;70.93
6;200;1631491200;3;823.14
5;100;1601078400;3;920.58
6;200;1640908800;0;912.32
3;100;1639958400;3;281.0
5;200;1598832000;1;452.55
2;300;1654473600;1;550.19
5;300;1597881600;2;608.97
5;300;1615766400;3;562.12
8;100;1614384000;1;878.11
9;300;1633305600;3;613.95
6;100;1645228800;0;728.89
6;200;1630022400;3;732.25
8;300;1644796800;2;545.91
9;100;1582329600;3;216.87
4;100;1598918400;3;639.94
6;200;1608768000;2;926.71
5;300;1592438400;2;795.95
1;200;1651622400;0;335.59
3;300;1633824000;0;621.94
7;300;1595462400;2;478.73
9;100;1579737600;0;305.56
4;100;1590710400;3;756.45
0;100;1604620800;0;277.64
10;100;1616803200;1;169.03
4;100;1652486400;2;754.87
0;300;1608508800;2;788.77
6;100;1595808000;3;839.85
4;300;1640736000;3;105.89
1;200;1616630400;2;19.84
9;300;1610236800;1;758.51
1;300;1641600000;1;196.1
0;300;1610496000;2;744.95
3;300;1580947200;0;495.79
0;200;1639440000;1;114.47
7;100;1643241600;2;28.32
5;300;1648944000;2;346.16
8;300;1639958400;0;946.04
2;300;1618272000;0;771.21
9;100;1613606400;1;555.56
0;100;1660003200;1;392.76
0;100;1618531200;2;557.43
9;100;1610064000;2;536.29
1;200;1621555200;2;986.37
10;300;1580428800;0;854.81
7;100;1601769600;3;985.49
9;100;1663545600;3;563.5
6;300;1651104000;3;814.16
7;300;1584144000;3;135.14
5;300;1582675200;3;45.69
0;100;1608595200;1;440.33
8;300;1609459200;3;758.3
5;300;1589328000;1;103.17
7;200;1645056000;2;300.68
6;200;1627257600;1;304.13
2;200;1629504000;2;649.64
7;200;1620518400;0;938.79
2;200;1655510400;2;264.8
0;200;1651104000;1;777.68
5;300;1601856000;1;744.43
4;300;1659225600;0;251.08
7;100;1638662400;1;982.33
8;100;1633305600;3;162.74
1;100;1632096000;3;691.38
1;300;1616371200;0;512.91
3;200;1611705600;1;591.49
0;300;1650240000;2;865.48
7;300;1657929600;0;691.69
5;100;1590364800;0;540.99
5;300;1628640000;1;602.58
6;200;1608595200;2;600.71
0;200;1631404800;1;841.71
2;100;1637798400;1;253.13
8;100;1590364800;2;197.9
3;100;1600646400;3;784.66
6;100;1659571200;0;745.95
4;100;1597449600;2;539.04
8;100;1610323200;2;404.83
7;300;1618272000;2;882.77
3;100;1656028800;0;634.8
6;200;1591315200;2;217.12
2;300;1579046400;3;627.38
0;200;1596240000;1;856.73
9;100;1654128000;3;944.07
2;300;1635206400;0;306.36
8;200;1657584000;3;227.82
1;300;1631491200;0;30.29
3;300;1589414400;2;823.0
10;300;1580169600;0;940.29
7;300;1634774400;3;166.28
2;300;1622073600;2;380.81
10;200;1663977600;3;21.24
9;200;1592438400;1;154.81
6;100;1654560000;1;145.38
0;100;1648684800;3;818.44
4;300;1643414400;3;594.99
5;300;1582502400;2;737.48
7;200;1597276800;0;764.22
0;200;1639094400;1;862.78
8;300;1585267200;0;393.95
6;300;1584748800;1;448.63
10;100;1604880000;0;847.07
9;100;1649635200;0;126.78
4;300;1596326400;1;955.58
10;300;1659052800;2;219.63
5;300;1617667200;2;265.01
8;200;1581724800;2;22.7
4;300;1594080000;1;373.49
9;300;1631318400;3;381.72
6;100;1583971200;3;110.04
9;200;1590624000;1;558.95
0;100;1604793600;0;992.03
1;100;1616371200;2;18.92
4;100;1595203200;3;908.33
0;300;1650067200;3;867.59
0;200;1604448000;0;137.61
6;300;1662681600;1;177.84
8;100;1586131200;3;710.57
5;200;1636329600;1;243.92
10;200;1651190400;1;1.93
7;100;1630713600;3;323.59
1;300;1594252800;1;214.41
10;100;1581897600;2;931.59
3;300;1624752000;3;895.19
4;100;1627084800;2;803.51
5;200;1645833600;2;380.18
10;300;1642464000;0;16.84
10;100;1632009600;3;136.8
10;300;1613174400;1;762.62
0;300;1651536000;2;271.74
3;100;1629590400;1;464.32
0;100;1606867200;3;268.35
7;200;1580428800;3;446.24
0;100;1626220800;3;268.01
2;300;1651190400;0;115.88
7;200;1655251200;1;634.03
5;200;1613952000;1;161.21
2;200;1641513600;1;679.72
6;300;1602201600;3;68.36
4;300;1581724800;2;629.65
8;200;1645747200;0;776.37
1;100;1593734400;2;309.17
4;200;1616889600;1;289.03
9;200;1662940800;0;422.93
3;300;1656115200;1;618.12
1;100;1625011200;2;250.53
6;100;1649721600;1;270.77
7;300;1617408000;2;937.4
7;200;1646956800;0;627.49
0;100;1590883200;1;187.93
8;200;1633132800;1;812.67
0;200;1612224000;0;41.12
4;300;1609200000;1;125.28
0;300;1587168000;0;823.26
5;100;1631750400;3;5.85
0;300;1655164800;3;981.33
4;200;1600905600;3;520.51
